instrument,direction,entry_date,entry,exit_date,exit,notional_frac,pnl_frac,R,hold_days,exit_reason,cost_frac
USDJPY=X,SHORT,2018-09-17,111.9530029296875,2018-09-26,112.96900177001953,0.7571326235101496,-0.007091651470870275,-2.2515295412001795,9,signal_flip,0.00022050154783518375
EURUSD=X,LONG,2018-09-21,1.1775927543640137,2018-09-25,1.175295352935791,0.7427183610722815,-0.0016126863586810062,-0.5120120457379503,4,signal_flip,0.0001636945767842481
GBPUSD=X,SHORT,2018-09-24,1.30804443359375,2018-09-26,1.3179919719696045,0.6323363965234559,-0.004896750103308592,-1.5546699606941252,2,signal_flip,8.78992651266471e-05
EURUSD=X,SHORT,2018-09-25,1.175295352935791,2018-09-26,1.1763184070587158,0.7453410813447222,-0.0007849636845282516,-0.24921824369744563,1,signal_flip,0.00013616994570325283
EURUSD=X,LONG,2018-09-26,1.1763184070587158,2018-09-28,1.1637378931045532,0.7451556253879991,-0.008115459297144184,-2.5765784490372656,2,signal_flip,0.00014615380386668366
GBPUSD=X,LONG,2018-09-26,1.3179919719696045,2018-09-28,1.3078734874725342,0.6303283908450968,-0.004999067958828205,-1.5871548727404852,2,signal_flip,0.00015991249622081128
USDJPY=X,LONG,2018-09-26,112.96900177001953,2018-10-11,112.09200286865234,0.7593497115950208,-0.0061734344488552275,-1.9600046744196034,15,signal_flip,0.0002784645687278287
EURUSD=X,SHORT,2018-09-28,1.1637378931045532,2019-04-01,1.1223849058151245,0.7244170908133898,0.02397717176689045,7.612516036544555,185,resize,0.0017647164419174388
GBPUSD=X,SHORT,2018-09-28,1.3078734874725342,2018-10-10,1.3157029151916504,0.6265384707510026,-0.003988708875579698,-1.2663758084423946,12,signal_flip,0.00023801149010835673
GBPUSD=X,LONG,2018-10-10,1.3157029151916504,2018-10-15,1.3103927373886108,0.6189181774078415,-0.002678350906048286,-0.8503500505401944,5,signal_flip,0.00018039674814474845
USDJPY=X,SHORT,2018-10-11,112.09200286865234,2018-11-06,113.24600219726562,0.7453902659915744,-0.008050359070195788,-2.555909767741347,26,signal_flip,0.0003764854262651076
GBPUSD=X,SHORT,2018-10-15,1.3103927373886108,2018-10-17,1.318721890449524,0.619413342328146,-0.004094099293565598,-1.2998362288295755,2,signal_flip,0.0001569677840425765
GBPUSD=X,LONG,2018-10-17,1.318721890449524,2018-10-18,1.3104442358016968,0.6206727295791791,-0.004045444695282326,-1.284388872765901,1,signal_flip,0.00014946439648759352
GBPUSD=X,SHORT,2018-10-18,1.3104442358016968,2018-11-19,1.2833181619644165,0.6223473737133588,0.012544965173443992,3.9829029665878886,32,resize,0.00033756759717646864
USDJPY=X,LONG,2018-11-06,113.24600219726562,2018-11-20,112.44300079345703,0.7994796644484866,-0.0059516393288546925,-1.889586906876106,14,signal_flip,0.00028271256400276817
GBPUSD=X,SHORT,2018-11-19,1.2833181619644165,2019-06-03,1.2639508247375488,0.49039037329425744,0.006176830166188074,1.9610827812498492,196,resize,0.0012239501031889083
USDJPY=X,SHORT,2018-11-20,112.44300079345703,2018-11-22,113.02100372314453,0.8385916874719579,-0.004480611290599755,-1.4225499835770132,2,signal_flip,0.00016990765631376623
USDJPY=X,LONG,2018-11-22,113.02100372314453,2018-11-30,113.41100311279297,0.8684992652147334,0.002755953238801653,0.8749880273750614,8,signal_flip,0.0002409603629708465
USDJPY=X,SHORT,2018-11-30,113.41100311279297,2018-12-03,113.76300048828125,0.9094297782051464,-0.0030171292301505405,-0.957908833958651,3,signal_flip,0.00019450279768063751
USDJPY=X,LONG,2018-12-03,113.76300048828125,2018-12-05,112.6989974975586,0.9064503478084172,-0.008660802328601502,-2.749719493892242,2,signal_flip,0.00018295033041075922
USDJPY=X,SHORT,2018-12-05,112.6989974975586,2018-12-06,113.0510025024414,0.8809342791474452,-0.0029187069469425713,-0.9266607277783964,1,signal_flip,0.00016718934591475448
USDJPY=X,LONG,2018-12-06,113.0510025024414,2018-12-07,112.68900299072266,0.9051308818829311,-0.0030700994178545385,-0.9747263471864738,1,signal_flip,0.00017178865518699754
USDJPY=X,SHORT,2018-12-07,112.68900299072266,2018-12-12,113.38400268554688,0.8982975892632417,-0.005755701122620798,-1.8273784549523897,5,signal_flip,0.0002155283122297802
USDJPY=X,LONG,2018-12-12,113.38400268554688,2018-12-13,113.28500366210938,0.8931426907200646,-0.0009486944242895555,-0.301201142023651,1,signal_flip,0.00016886435940066089
USDJPY=X,SHORT,2018-12-13,113.28500366210938,2018-12-14,113.55999755859375,0.893799320710265,-0.0023385211895465717,-0.7424574603834202,1,signal_flip,0.00016886633734470888
USDJPY=X,LONG,2018-12-14,113.55999755859375,2018-12-18,112.8290023803711,0.8905790320561837,-0.005934967896685706,-1.8842938912538956,4,signal_flip,0.00020223636925349248
USDJPY=X,SHORT,2018-12-18,112.8290023803711,2019-01-07,108.52200317382812,0.8784311087695371,0.0332146723673141,10.545331555488255,20,resize,0.00031750472061574137
USDJPY=X,SHORT,2019-01-07,108.52200317382812,2019-01-16,108.64399719238281,0.6797728369306205,-0.0009038082550792395,-0.28695022509922774,9,signal_flip,0.00013964782994726192
USDJPY=X,LONG,2019-01-16,108.64399719238281,2019-01-23,109.3550033569336,0.6868720517048913,0.004308532719017286,1.3679167308125604,7,signal_flip,0.00018660990865162314
USDJPY=X,SHORT,2019-01-23,109.3550033569336,2019-01-24,109.49199676513672,0.6984995617689543,-0.001011507816356517,-0.3211437757532803,1,signal_flip,0.000136469339307726
USDJPY=X,LONG,2019-01-24,109.49199676513672,2019-01-25,109.59700012207031,0.6977211962033657,0.0005329416328876883,0.16920372287202062,1,signal_flip,0.00013617638458927935
USDJPY=X,SHORT,2019-01-25,109.59700012207031,2019-01-28,109.4000015258789,0.7025105454455688,0.0011078831198633927,0.35174198602618806,3,signal_flip,0.00015486669179467564
USDJPY=X,LONG,2019-01-28,109.4000015258789,2019-04-01,110.99500274658203,0.702734668530106,0.009596749580729074,3.046873534220701,63,resize,0.0006487955609753359
AUDUSD=X,SHORT,2019-02-11,0.7101768255233765,2019-04-01,0.7113893628120422,0.47989572370917616,-0.0011376004894171536,-0.3611769583611785,49,resize,0.0003182391152413643
AUDUSD=X,SHORT,2019-04-01,0.7113893628120422,2019-05-06,0.69733065366745,0.6101946443735209,0.011770835014068946,3.7371242604957486,35,resize,0.0002880310236874032
EURUSD=X,SHORT,2019-04-01,1.1223849058151245,2019-04-22,1.1244546175003052,0.8816603921476021,-0.0018695979992555457,-0.5935789629232915,21,resize,0.000243789592055255
USDJPY=X,LONG,2019-04-01,110.99500274658203,2019-05-07,110.80500030517578,1.0,-0.0022556167749508737,-0.7161361247502669,36,signal_flip,0.0005438060023519085
EURUSD=X,SHORT,2019-04-22,1.1244546175003052,2020-03-09,1.1386020183563232,1.0,-0.0167262124528622,-5.310407823156606,322,signal_flip,0.004144645677434542
AUDUSD=X,SHORT,2019-05-06,0.69733065366745,2019-07-01,0.702331006526947,0.7203756593181968,-0.005696233537850459,-1.8084980821077532,56,resize,0.000530631726085532
USDJPY=X,SHORT,2019-05-07,110.80500030517578,2019-05-15,109.6709976196289,1.0,0.00995199844604316,3.1596615523597755,8,signal_flip,0.00028222097026148565
USDJPY=X,LONG,2019-05-15,109.6709976196289,2019-05-24,109.55799865722656,1.0,-0.0013261919913376678,-0.4210529039765994,9,signal_flip,0.00029584700629193964
USDJPY=X,SHORT,2019-05-24,109.55799865722656,2019-05-30,109.54199981689453,1.0,-0.00011212715260347604,-0.03559926732079034,6,signal_flip,0.0002581579356417961
USDJPY=X,LONG,2019-05-30,109.54199981689453,2019-05-31,109.35700225830078,1.0,-0.0018841592746103141,-0.5982020245265696,1,signal_flip,0.00019533162035005318
USDJPY=X,SHORT,2019-05-31,109.35700225830078,2019-08-05,106.5770034790039,1.0,0.02448108816327814,7.772504532513716,66,resize,0.0009402266303601527
GBPUSD=X,SHORT,2019-06-03,1.2639508247375488,2019-06-10,1.2722970247268677,0.5998979069707799,-0.004048557052458122,-1.2853770155353046,7,resize,8.727326929232416e-05
GBPUSD=X,SHORT,2019-06-10,1.2722970247268677,2019-08-26,1.2262415885925293,0.891400212902317,0.031385317703670625,9.964529455519832,77,resize,0.0008821676221491416
AUDUSD=X,SHORT,2019-07-01,0.702331006526947,2019-08-26,0.6708078384399414,0.8513746379936976,0.037594076279486535,11.935749192565648,56,resize,0.0006187116639134754
USDJPY=X,SHORT,2019-08-05,106.5770034790039,2019-08-26,104.85199737548828,0.8160356097774936,0.012979161453992343,4.120756012010309,21,resize,0.0002288136400868011
AUDUSD=X,SHORT,2019-08-26,0.6708078384399414,2019-12-02,0.6764801144599915,0.7505400335388946,-0.007300417243974205,-2.3178106193475956,98,resize,0.0009539347040099762
GBPUSD=X,SHORT,2019-08-26,1.2262415885925293,2019-09-16,1.2497344017028809,0.7490546659565033,-0.014562454423265175,-4.623435945920662,21,resize,0.00021177390446868168
USDJPY=X,SHORT,2019-08-26,104.85199737548828,2019-11-11,109.22599792480469,0.6806621224132791,-0.02906506406061885,-9.227871761347036,77,resize,0.0006705978429389889
GBPUSD=X,SHORT,2019-09-16,1.2497344017028809,2019-10-18,1.286860466003418,0.63580650040857,-0.019218452155161523,-6.101669398338085,32,signal_flip,0.0003304444435197264
GBPUSD=X,LONG,2019-10-18,1.286860466003418,2019-10-23,1.2884771823883057,0.5293798319299511,0.0005083913857427775,0.16140926104354772,5,signal_flip,0.00015668231161643914
GBPUSD=X,SHORT,2019-10-23,1.2884771823883057,2019-11-01,1.2939623594284058,0.5483248385766252,-0.002523845732586875,-0.8012961787099797,9,signal_flip,0.0001895717103630814
GBPUSD=X,LONG,2019-11-01,1.2939623594284058,2019-11-04,1.2937614917755127,0.5603514950629414,-0.00023809054204558316,-0.07559140365230169,3,signal_flip,0.0001511046349299388
GBPUSD=X,SHORT,2019-11-04,1.2937614917755127,2019-11-06,1.288062334060669,0.5619547658232583,0.0023307154323693358,0.7399792093091574,2,signal_flip,0.00014475540162467868
GBPUSD=X,LONG,2019-11-06,1.288062334060669,2019-11-08,1.2779992818832397,0.5591280841959464,-0.0045130432563150885,-1.4328468134744226,2,signal_flip,0.00014482679943604758
GBPUSD=X,SHORT,2019-11-08,1.2779992818832397,2019-11-11,1.2796396017074585,0.5544070758315759,-0.0008625986267594666,-0.27386657372056494,3,signal_flip,0.00015101378468230893
GBPUSD=X,LONG,2019-11-11,1.2796396017074585,2019-11-13,1.285214900970459,0.5560036942153733,0.0022783914690104913,0.7233668659503464,2,signal_flip,0.00014407731239349207
USDJPY=X,SHORT,2019-11-11,109.22599792480469,2019-11-18,108.6989974975586,0.7929630352429318,0.003736958074089372,1.1864474068698436,7,resize,8.897958089159134e-05
GBPUSD=X,SHORT,2019-11-13,1.285214900970459,2019-11-14,1.2853800058364868,0.5555599531554802,-0.00020804198833461172,-0.06605128360713398,1,signal_flip,0.00013667209403371347
GBPUSD=X,LONG,2019-11-14,1.2853800058364868,2020-01-14,1.2988194227218628,0.5677142895945457,0.005367672720937675,1.7041832566543793,61,signal_flip,0.0005681197878939564
USDJPY=X,SHORT,2019-11-18,108.6989974975586,2019-12-24,109.38200378417969,1.0,-0.006828444535692482,-2.167963929940827,36,signal_flip,0.0005449800848226798
AUDUSD=X,SHORT,2019-12-02,0.6764801144599915,2019-12-16,0.6874789595603943,0.9041854352032122,-0.014879397503828332,-4.724062254432601,14,resize,0.00017830676773308642
AUDUSD=X,SHORT,2019-12-16,0.6874789595603943,2019-12-24,0.6925197839736938,0.7963460665881649,-0.006057329438443009,-1.9231424763972877,8,signal_flip,0.00021825518305115796
AUDUSD=X,LONG,2019-12-24,0.6925197839736938,2019-12-25,0.6921852231025696,0.824359548931032,-0.0006943989816356108,-0.2204648419277201,1,signal_flip,0.0002961454512780251
USDJPY=X,LONG,2019-12-24,109.38200378417969,2020-01-06,107.96399688720703,1.0,-0.013311635146538372,-4.226313136964086,13,signal_flip,0.00034783079193439044
AUDUSD=X,SHORT,2019-12-25,0.6921852231025696,2020-03-02,0.6516313552856445,0.8239345130662151,0.0474019276935316,15.049645481058018,68,resize,0.000870890357856432
USDJPY=X,SHORT,2020-01-06,107.96399688720703,2020-01-13,109.56600189208984,1.0,-0.01511041057914246,-4.797406632058851,7,signal_flip,0.00027208436789187497
USDJPY=X,LONG,2020-01-13,109.56600189208984,2020-01-24,109.552001953125,1.0,-0.000448913318324958,-0.14252556006151362,11,signal_flip,0.0003211370125085619
GBPUSD=X,SHORT,2020-01-14,1.2988194227218628,2020-01-23,1.3144749402999878,0.6196798854247481,-0.007681951572964396,-2.438944013484629,9,signal_flip,0.00021254576538347545
GBPUSD=X,LONG,2020-01-23,1.3144749402999878,2020-02-10,1.2891582250595093,0.6119377829823601,-0.012065695264947556,-3.830739487936899,18,signal_flip,0.000279807134498683
USDJPY=X,SHORT,2020-01-24,109.552001953125,2020-02-21,111.9540023803711,1.0,-0.02245903447356538,-7.130522388441653,28,signal_flip,0.00053337009114855
GBPUSD=X,SHORT,2020-02-10,1.2891582250595093,2020-03-23,1.162304162979126,0.5656653367671082,0.05527225752905335,17.54839773875911,42,resize,0.00038960332876594766
USDJPY=X,LONG,2020-02-21,111.9540023803711,2020-02-24,111.55699920654297,0.9143738075200716,-0.0034406850251280712,-1.0923836299431477,3,signal_flip,0.000198198861771238
USDJPY=X,SHORT,2020-02-24,111.55699920654297,2020-03-02,107.6969985961914,0.9212843381495458,0.03169517135817478,10.062904941036935,7,resize,0.0001823274348907285
AUDUSD=X,SHORT,2020-03-02,0.6516313552856445,2020-03-16,0.6177682876586914,0.7035508731920523,0.036396741877490785,11.555607304902088,14,resize,0.0001644066993159336
USDJPY=X,SHORT,2020-03-02,107.6969985961914,2020-03-09,103.93800354003906,0.7221136804028335,0.025123800354408844,7.976559327192267,7,resize,8.044665336447432e-05
EURUSD=X,LONG,2020-03-09,1.1386020183563232,2020-03-10,1.1397960186004639,0.8297179453025055,0.0007139671369139019,0.22667753862563858,1,signal_flip,0.00015612040314608172
USDJPY=X,SHORT,2020-03-09,103.93800354003906,2020-03-23,110.46199798583984,0.5478905869744984,-0.03450078552005239,-10.953659822692423,14,resize,0.00011071620386424377
EURUSD=X,SHORT,2020-03-10,1.1397960186004639,2020-03-23,1.0694386959075928,0.8299117185379212,0.050994519852423904,16.19025813079918,13,resize,0.00023426638203256613
AUDUSD=X,SHORT,2020-03-16,0.6177682876586914,2020-03-30,0.618058443069458,0.4960219664285006,-0.00035529319669256373,-0.1128020929154016,14,resize,0.00012231999250987492
EURUSD=X,SHORT,2020-03-23,1.0694386959075928,2020-06-04,1.1235954761505127,0.5569127112985952,-0.028764035839250194,-9.132298263984609,73,signal_flip,0.0005617653999048844
GBPUSD=X,SHORT,2020-03-23,1.162304162979126,2020-06-04,1.2575136423110962,0.37610608418245745,-0.031199287243695972,-9.905466615514726,73,signal_flip,0.000390772924332672
USDJPY=X,SHORT,2020-03-23,110.46199798583984,2020-06-03,108.80899810791016,0.3923889471058947,0.005479869552607179,1.739804646392805,72,signal_flip,0.0003920039739801991
AUDUSD=X,SHORT,2020-03-30,0.618058443069458,2020-06-03,0.6914199590682983,0.3166308056086156,-0.03789729056550638,-12.03201674393811,65,signal_flip,0.00031424939544711993
AUDUSD=X,LONG,2020-06-03,0.6914199590682983,2020-06-10,0.6942998170852661,0.2508685819979767,0.0009358783411711114,0.2971321617780507,7,signal_flip,0.00010902336812545219
USDJPY=X,LONG,2020-06-03,108.80899810791016,2020-06-11,106.98100280761719,0.4710573648937718,-0.008048583742188328,-2.5553461185729502,8,signal_flip,0.00013480212331679382
EURUSD=X,LONG,2020-06-04,1.1235954761505127,2020-06-10,1.1332215070724487,0.4916944037484021,0.004088109948430021,1.2979346707001909,6,signal_flip,0.00012431848786155562
GBPUSD=X,LONG,2020-06-04,1.2575136423110962,2020-06-10,1.2711325883865356,0.31576852974872954,0.0033209936506883608,1.0543827966415094,6,signal_flip,9.879793985476236e-05
AUDUSD=X,SHORT,2020-06-10,0.6942998170852661,2020-06-11,0.6968300938606262,0.30462932692871214,-0.0012191267980047056,-0.3870607589009911,1,signal_flip,0.00010894861265362389
EURUSD=X,SHORT,2020-06-10,1.1332215070724487,2020-06-15,1.1252011060714722,0.506394541375455,0.0034964110481734466,1.110076093767074,5,resize,8.760784062188717e-05
GBPUSD=X,SHORT,2020-06-10,1.2711325883865356,2020-06-22,1.234811782836914,0.40318242446730124,0.011398889676318798,3.6190352766961307,12,resize,0.00012147458299856473
AUDUSD=X,LONG,2020-06-11,0.6968300938606262,2020-06-12,0.6830880641937256,0.31009746226215323,-0.006227146301475457,-1.9770576589583648,1,signal_flip,0.00011178394330291405
USDJPY=X,SHORT,2020-06-11,106.98100280761719,2020-06-22,106.83100128173828,0.6189985764056117,0.0007099378884063754,0.22539829188307137,11,resize,0.00015798004600189452
AUDUSD=X,SHORT,2020-06-12,0.6830880641937256,2020-07-15,0.6988999247550964,0.29726206905714864,-0.0071077586179954175,-2.256643401875042,33,signal_flip,0.000226850236637421
EURUSD=X,SHORT,2020-06-15,1.1252011060714722,2020-06-24,1.1312345266342163,0.630410859335324,-0.003507524263626415,-1.1136044302896542,9,signal_flip,0.00012720956151011402
GBPUSD=X,SHORT,2020-06-22,1.234811782836914,2020-07-03,1.2466403245925903,0.5097185960235351,-0.005014681314864679,-1.5921119596049196,11,signal_flip,0.00013197143104967687
USDJPY=X,SHORT,2020-06-22,106.83100128173828,2020-07-01,107.98899841308594,0.7721333353414528,-0.008528610108220064,-2.7077497650458344,9,signal_flip,0.00015905280167315616
EURUSD=X,LONG,2020-06-24,1.1312345266342163,2020-06-29,1.1225864887237549,0.6980980573047175,-0.00550467912785014,-1.7476814423399276,5,signal_flip,0.00016787378585514764
EURUSD=X,SHORT,2020-06-29,1.1225864887237549,2020-07-03,1.1237848997116089,0.7229973494228176,-0.0009370079778328927,-0.2974908102995228,4,signal_flip,0.0001651761622525488
USDJPY=X,LONG,2020-07-01,107.98899841308594,2020-07-02,107.36599731445312,0.8046895045554547,-0.004801949670641296,-1.5245717564118466,1,signal_flip,0.00015960227633865482
USDJPY=X,SHORT,2020-07-02,107.36599731445312,2020-07-22,106.83200073242188,0.7950700419074452,0.003605554600079182,1.1447280972329354,20,signal_flip,0.00034881359351707214
EURUSD=X,LONG,2020-07-03,1.1237848997116089,2021-02-01,1.2123857736587524,0.7558984541183595,0.05749143428006972,18.252964514577386,213,resize,0.002104724795718298
GBPUSD=X,LONG,2020-07-03,1.2466403245925903,2020-07-07,1.249547004699707,0.5051677925018904,0.0010309710254201012,0.3273231530609806,4,signal_flip,0.00014688368074880712
GBPUSD=X,SHORT,2020-07-07,1.249547004699707,2020-07-08,1.2542802095413208,0.5155964053878744,-0.0020830968344567697,-0.6613627417006197,1,signal_flip,0.00013005033590826704
GBPUSD=X,LONG,2020-07-08,1.2542802095413208,2020-10-07,1.2883278131484985,0.5221562904678069,0.01345211444039274,4.270913930071201,91,signal_flip,0.0007218877192550677
AUDUSD=X,LONG,2020-07-15,0.6988999247550964,2020-09-07,0.7282207608222961,0.36775406000966265,0.015089139878786616,4.7906533940564024,54,resize,0.00033918701704029167
USDJPY=X,LONG,2020-07-22,106.83200073242188,2020-07-27,105.99299621582031,0.8267833049917859,-0.006700615043343263,-2.127379324303747,5,signal_flip,0.0002074770099529094
USDJPY=X,SHORT,2020-07-27,105.99299621582031,2020-08-12,106.52100372314453,0.8188135353119249,-0.004398123564442953,-1.3963609424218815,16,signal_flip,0.00031917769840601284
USDJPY=X,LONG,2020-08-12,106.52100372314453,2020-08-18,105.99500274658203,0.7749024055988107,-0.004030900976864032,-1.2797713853171462,6,signal_flip,0.00020443100531756533
USDJPY=X,SHORT,2020-08-18,105.99500274658203,2020-10-19,105.427001953125,0.7561457468297917,0.0033800562672904656,1.0731345960787002,62,resize,0.0006719402706532062
AUDUSD=X,LONG,2020-09-07,0.7282207608222961,2021-08-02,0.7342305779457092,0.5246121301162353,0.002136967398239654,0.6784661154713822,329,resize,0.002192520488321908
GBPUSD=X,SHORT,2020-10-07,1.2883278131484985,2020-10-09,1.29404616355896,0.5472818789121381,-0.0025701049305219383,-0.8159830187402385,2,signal_flip,0.00014094868241835477
GBPUSD=X,LONG,2020-10-09,1.29404616355896,2020-12-01,1.3336889743804932,0.5475985767087482,0.016284842708829503,5.170277273683956,53,signal_flip,0.0004907155316139763
USDJPY=X,SHORT,2020-10-19,105.427001953125,2021-02-01,104.68599700927734,0.8611179761054588,0.004900041130579399,1.5557148294601035,105,resize,0.0011524185401787608
GBPUSD=X,SHORT,2020-12-01,1.3336889743804932,2020-12-02,1.3422638177871704,0.5495559871191802,-0.0036634709778899047,-1.1631159771359152,1,signal_flip,0.00013014602486787418
GBPUSD=X,LONG,2020-12-02,1.3422638177871704,2021-02-01,1.3697690963745117,0.545086751482298,0.010677205736570489,3.3899077291245288,61,resize,0.0004925529614671668
EURUSD=X,LONG,2021-02-01,1.2123857736587524,2021-07-20,1.1793843507766724,0.8646684828581437,-0.02545084457037148,-8.080392646771376,169,signal_flip,0.0019143672579612235
GBPUSD=X,LONG,2021-02-01,1.3697690963745117,2021-03-29,1.3791011571884155,0.6612833164714095,0.00402748129412093,1.278685669705028,56,resize,0.00047775695432896803
USDJPY=X,SHORT,2021-02-01,104.68599700927734,2021-02-24,105.28299713134766,1.0,-0.006087524468555181,-1.9327291012581176,23,signal_flip,0.00038475486110331816
USDJPY=X,LONG,2021-02-24,105.28299713134766,2021-03-09,108.93900299072266,1.0,0.03437494966020515,10.913708175752049,13,signal_flip,0.0003505611914082051
USDJPY=X,SHORT,2021-03-09,108.93900299072266,2021-03-16,109.13400268554688,1.0,-0.002061606382878382,-0.6545397348479529,7,signal_flip,0.0002716166687186032
USDJPY=X,LONG,2021-03-16,109.13400268554688,2021-03-24,108.5199966430664,1.0,-0.005910736160571558,-1.8766005535426904,8,signal_flip,0.00028456991200429303
USDJPY=X,SHORT,2021-03-24,108.5199966430664,2021-03-26,109.17900085449219,1.0,-0.006281591590710614,-1.9943435024033898,2,signal_flip,0.00020893925186737022
USDJPY=X,LONG,2021-03-26,109.17900085449219,2021-05-24,108.91899871826172,1.0,-0.0033081640743728496,-1.0503095324386493,59,signal_flip,0.0009267341822181202
GBPUSD=X,LONG,2021-03-29,1.3791011571884155,2021-11-23,1.3397642374038696,0.7642497724491514,-0.024185960137479864,-7.678804289171193,239,signal_flip,0.0023868108600766874
USDJPY=X,SHORT,2021-05-24,108.91899871826172,2021-05-27,109.16999816894531,0.974943824538449,-0.002462384245868368,-0.7817827616221233,3,signal_flip,0.00021566542466901082
USDJPY=X,LONG,2021-05-27,109.16999816894531,2021-11-22,114.13800048828125,1.0,0.04315064645415403,13.699905531523518,179,resize,0.0023563829739103666
EURUSD=X,SHORT,2021-07-20,1.1793843507766724,2021-07-21,1.1784114837646484,0.8349725676933047,0.0005365910535678083,0.17036237801790705,1,signal_flip,0.0001521727633496678
EURUSD=X,LONG,2021-07-21,1.1784114837646484,2021-07-23,1.1772738695144653,0.8440845981194666,-0.0009794581283085338,-0.3109683152526208,2,signal_flip,0.0001645961888159508
EURUSD=X,SHORT,2021-07-23,1.1772738695144653,2021-07-28,1.1823126077651978,0.8760601085566552,-0.0039532398590751356,-1.2551147448121005,5,signal_flip,0.00020369806320930114
EURUSD=X,LONG,2021-07-28,1.1823126077651978,2021-08-05,1.1837401390075684,0.8813394632933881,0.0008263063305331969,0.26234412688190123,8,signal_flip,0.00023782815532286792
AUDUSD=X,LONG,2021-08-02,0.7342305779457092,2021-08-18,0.7255598902702332,0.6347330091418434,-0.0077286277025643635,-2.453763225214774,16,signal_flip,0.00023292833386964404
EURUSD=X,SHORT,2021-08-05,1.1837401390075684,2021-09-03,1.1876484155654907,0.9501842914844801,-0.0036446005541599592,-1.1571248033370536,29,signal_flip,0.0005074398972371903
AUDUSD=X,SHORT,2021-08-18,0.7255598902702332,2021-08-27,0.7238398790359497,0.6518343649621483,0.0012554572248487566,0.39859531183549324,9,signal_flip,0.0002897803849773794
AUDUSD=X,LONG,2021-08-27,0.7238398790359497,2021-09-30,0.7179998159408569,0.6371254675311365,-0.005625463049522236,-1.7860291486342639,34,signal_flip,0.00048502655571097415
EURUSD=X,LONG,2021-09-03,1.1876484155654907,2021-09-08,1.184356927871704,1.0,-0.003003060820401482,-0.9534422523340712,5,signal_flip,0.00023162808774436218
EURUSD=X,SHORT,2021-09-08,1.184356927871704,2021-09-09,1.1819101572036743,1.0,0.001884264871885916,0.5982355506222138,1,signal_flip,0.00018164162171369592
EURUSD=X,LONG,2021-09-09,1.1819101572036743,2021-09-21,1.1730204820632935,1.0,-0.00784249204443,-2.489914033027716,12,signal_flip,0.00032104459243987346
EURUSD=X,SHORT,2021-09-21,1.1730204820632935,2021-09-22,1.17229163646698,1.0,0.0004381890704456963,0.13912071691510502,1,signal_flip,0.00018315182466931165
EURUSD=X,LONG,2021-09-22,1.17229163646698,2021-09-23,1.168770432472229,1.0,-0.00318715466279657,-1.011890235319158,1,signal_flip,0.00018346182287915433
EURUSD=X,SHORT,2021-09-23,1.168770432472229,2021-09-24,1.1740258932113647,1.0,-0.0046799081035569816,-1.4858247600777224,1,signal_flip,0.00018333581431870556
EURUSD=X,LONG,2021-09-24,1.1740258932113647,2021-09-27,1.1723054647445679,1.0,-0.0016736847474570502,-0.5313784337871958,3,signal_flip,0.00020827544367169138
EURUSD=X,SHORT,2021-09-27,1.1723054647445679,2021-10-21,1.1655012369155884,1.0,0.005330668806426435,1.692434878014463,24,signal_flip,0.0004734735725072384
AUDUSD=X,SHORT,2021-09-30,0.7179998159408569,2021-10-01,0.7231180667877197,0.5993297612472206,-0.0044794881363632195,-1.422193393161752,1,signal_flip,0.00020717498258605974
AUDUSD=X,LONG,2021-10-01,0.7231180667877197,2021-11-12,0.7291999459266663,0.6008450193203396,0.004536961928984169,1.4404407566232,42,signal_flip,0.0005165237417272884
EURUSD=X,LONG,2021-10-21,1.1655012369155884,2021-10-22,1.1625338792800903,1.0,-0.0027304105042494633,-0.8668784605635057,1,signal_flip,0.0001844178089942242
EURUSD=X,SHORT,2021-10-22,1.1625338792800903,2021-11-29,1.1293182373046875,1.0,0.02799669738047091,8.88867585598314,38,resize,0.0005750651869751819
AUDUSD=X,SHORT,2021-11-12,0.7291999459266663,2022-03-21,0.7409987449645996,0.612527028742394,-0.011026197890588356,-3.500709303009812,129,resize,0.0011152216791875224
USDJPY=X,LONG,2021-11-22,114.13800048828125,2021-12-06,113.04199981689453,0.8904880856639786,-0.0087168813875136,-2.767524043129036,14,resize,0.00016604349325948317
GBPUSD=X,SHORT,2021-11-23,1.3397642374038696,2021-11-30,1.3315047025680542,0.6860411137241685,0.0040147883544669576,1.2746557862973364,7,signal_flip,0.0002145979206782799
EURUSD=X,SHORT,2021-11-29,1.1293182373046875,2022-01-17,1.1410704851150513,0.8837797218841481,-0.009751682542008953,-3.096063224472704,49,resize,0.0005546307648714422
GBPUSD=X,LONG,2021-11-30,1.3315047025680542,2021-12-01,1.3295927047729492,0.6952576181529259,-0.0011638873661607243,-0.36952278299415,1,signal_flip,0.00016551985730062316
GBPUSD=X,SHORT,2021-12-01,1.3295927047729492,2022-01-13,1.3709993362426758,0.695071767965212,-0.02217718042994287,-7.04103650378848,43,signal_flip,0.000531017332152998
USDJPY=X,LONG,2021-12-06,113.04199981689453,2022-01-03,115.14199829101562,0.7890197939635524,0.014366579829003068,4.561247690171877,28,resize,0.00029116124120719486
USDJPY=X,LONG,2022-01-03,115.14199829101562,2022-03-28,122.2699966430664,0.9366458903411287,0.05697664661781013,18.089524498696203,84,resize,0.0010074987149156455
