instrument,direction,entry_date,entry,exit_date,exit,notional_frac,pnl_frac,R,hold_days,exit_reason,cost_frac
USDJPY=X,LONG,2019-01-16,108.64399719238281,2019-01-23,109.3550033569336,0.6868720517048913,0.004308532719017286,1.3679167308125604,7,signal_flip,0.00018660990865162314
IEF,SHORT,2019-01-23,103.73999786376953,2019-01-24,104.06999969482422,1.0,-0.004193646028511678,-1.3314413373690703,1,signal_flip,0.0010125988157669743
USDJPY=X,SHORT,2019-01-23,109.3550033569336,2019-01-24,109.49199676513672,0.6984995617689543,-0.001011507816356517,-0.3211437757532803,1,signal_flip,0.000136469339307726
IEF,LONG,2019-01-24,104.06999969482422,2019-01-25,103.83000183105469,1.0,-0.0033187183936790213,-1.0536604249356532,1,signal_flip,0.0010125988157669743
USDJPY=X,LONG,2019-01-24,109.49199676513672,2019-01-25,109.59700012207031,0.6977211962033657,0.0005329416328876883,0.16920372287202062,1,signal_flip,0.00013617638458927935
IEF,SHORT,2019-01-25,103.83000183105469,2019-01-29,104.16000366210938,1.0,-0.004228685017811776,-1.3425658715945636,4,signal_flip,0.001050395263067897
USDJPY=X,SHORT,2019-01-25,109.59700012207031,2019-01-28,109.4000015258789,0.7025105454455688,0.0011078831198633927,0.35174198602618806,3,signal_flip,0.00015486669179467564
USDJPY=X,LONG,2019-01-28,109.4000015258789,2019-04-01,110.99500274658203,0.702734668530106,0.009596749580729074,3.046873534220701,63,resize,0.0006487955609753359
IEF,LONG,2019-01-29,104.16000366210938,2019-09-09,112.69999694824219,1.0,0.07861724904441604,24.960202767786623,223,resize,0.00337193092754516
TLT,LONG,2019-02-05,120.97000122070312,2019-03-01,118.66000366210938,0.5853265518862529,-0.011939487933457062,-3.7906699024060657,24,signal_flip,0.0007623126652638494
SPY,LONG,2019-02-06,272.739990234375,2019-03-25,279.0400085449219,0.21748037109398288,0.004710285776671148,1.49546937229399,47,resize,0.00031329114323420634
AUDUSD=X,SHORT,2019-02-11,0.7101768255233765,2019-04-01,0.7113893628120422,0.47989572370917616,-0.0011376004894171536,-0.3611769583611785,49,resize,0.0003182391152413643
TLT,SHORT,2019-03-01,118.66000366210938,2019-03-04,119.58999633789062,0.5230169007530552,-0.004641907549023391,-1.473759958040311,3,signal_flip,0.00054278508147986
TLT,LONG,2019-03-04,119.58999633789062,2019-08-12,142.97000122070312,0.5511050321426033,0.10629554724890986,33.74779001929577,161,resize,0.0014462266201324735
SPY,LONG,2019-03-25,279.0400085449219,2019-04-15,289.9700012207031,0.3690227444038623,0.014296449081994601,4.538981868270645,21,resize,0.0001581659195010635
AUDUSD=X,SHORT,2019-04-01,0.7113893628120422,2019-05-06,0.69733065366745,0.6101946443735209,0.011770835014068946,3.7371242604957486,35,resize,0.0002880310236874032
DBC,SHORT,2019-04-01,16.049999237060547,2019-05-13,15.609999656677246,0.45680429125625693,0.012217071419473872,3.8787999270531284,42,resize,0.00030590091848959944
EFA,SHORT,2019-04-01,65.69000244140625,2019-07-03,66.68000030517578,0.4684845225937616,-0.007843575798346995,-2.4902581142293267,93,signal_flip,0.0007831608289517853
EURUSD=X,SHORT,2019-04-01,1.1223849058151245,2019-04-22,1.1244546175003052,0.8816603921476021,-0.0018695979992555457,-0.5935789629232915,21,resize,0.000243789592055255
USDJPY=X,LONG,2019-04-01,110.99500274658203,2019-05-07,110.80500030517578,1.0,-0.0022556167749508737,-0.7161361247502669,36,signal_flip,0.0005438060023519085
SPY,LONG,2019-04-15,289.9700012207031,2019-08-05,283.82000732421875,0.4900861014421549,-0.011147656863288197,-3.5392713313611517,112,resize,0.0007533866976408593
EURUSD=X,SHORT,2019-04-22,1.1244546175003052,2020-03-09,1.1386020183563232,1.0,-0.0167262124528622,-5.310407823156606,322,signal_flip,0.004144645677434542
AUDUSD=X,SHORT,2019-05-06,0.69733065366745,2019-07-01,0.702331006526947,0.7203756593181968,-0.005696233537850459,-1.8084980821077532,56,resize,0.000530631726085532
