event_date,release_name,importance,symbol,horizon,session_date,session_weekday,metric,value
2026-01-09,Employment Situation,1.0,NVDA,2,2026-01-13,Tuesday,abs_ret,0.00432409058969796
2026-01-09,Employment Situation,1.0,NVDA,2,2026-01-13,Tuesday,range_pct,0.025457542835522432
2026-01-09,Employment Situation,1.0,NVDA,2,2026-01-13,Tuesday,realized_vol,0.01271024074703538
2026-01-13,Consumer Price Index,1.0,NVDA,0,2026-01-13,Tuesday,ret,0.00432409058969796
2026-01-13,Consumer Price Index,1.0,NVDA,0,2026-01-13,Tuesday,abs_ret,0.00432409058969796
2026-01-13,Consumer Price Index,1.0,NVDA,0,2026-01-13,Tuesday,range_pct,0.025457542835522432
2026-01-13,Consumer Price Index,1.0,NVDA,0,2026-01-13,Tuesday,realized_vol,0.01271024074703538
2026-01-13,Consumer Price Index,1.0,NVDA,1,2026-01-14,Wednesday,ret,-0.006076059241577614
2026-01-13,Consumer Price Index,1.0,NVDA,1,2026-01-14,Wednesday,abs_ret,0.006076059241577614
2026-01-13,Consumer Price Index,1.0,NVDA,1,2026-01-14,Wednesday,range_pct,0.01985569359301251
2026-01-13,Consumer Price Index,1.0,NVDA,1,2026-01-14,Wednesday,realized_vol,0.01660177855624025
2026-01-13,Consumer Price Index,1.0,NVDA,2,2026-01-15,Thursday,ret,0.003377834968634419
2026-01-13,Consumer Price Index,1.0,NVDA,2,2026-01-15,Thursday,abs_ret,0.003377834968634419
2026-01-13,Consumer Price Index,1.0,NVDA,2,2026-01-15,Thursday,range_pct,0.01806873626079018
2026-01-13,Consumer Price Index,1.0,NVDA,2,2026-01-15,Thursday,realized_vol,0.014015886044864794
2026-01-14,Producer Price Index,0.6,NVDA,0,2026-01-14,Wednesday,ret,-0.006076059241577614
2026-01-14,Producer Price Index,0.6,NVDA,0,2026-01-14,Wednesday,abs_ret,0.006076059241577614
2026-01-14,Producer Price Index,0.6,NVDA,0,2026-01-14,Wednesday,range_pct,0.01985569359301251
2026-01-14,Producer Price Index,0.6,NVDA,0,2026-01-14,Wednesday,realized_vol,0.01660177855624025
2026-01-14,Producer Price Index,0.6,NVDA,1,2026-01-15,Thursday,ret,0.003377834968634419
2026-01-14,Producer Price Index,0.6,NVDA,1,2026-01-15,Thursday,abs_ret,0.003377834968634419
2026-01-14,Producer Price Index,0.6,NVDA,1,2026-01-15,Thursday,range_pct,0.01806873626079018
2026-01-14,Producer Price Index,0.6,NVDA,1,2026-01-15,Thursday,realized_vol,0.014015886044864794
2026-01-14,Producer Price Index,0.6,NVDA,2,2026-01-16,Friday,ret,-0.014969584765935018
2026-01-14,Producer Price Index,0.6,NVDA,2,2026-01-16,Friday,abs_ret,0.014969584765935018
2026-01-14,Producer Price Index,0.6,NVDA,2,2026-01-16,Friday,range_pct,0.02306268183020357
2026-01-14,Producer Price Index,0.6,NVDA,2,2026-01-16,Friday,realized_vol,0.013708723816521077
2026-01-15,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-01-15,Thursday,ret,0.003377834968634419
2026-01-15,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-01-15,Thursday,abs_ret,0.003377834968634419
2026-01-15,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-01-15,Thursday,range_pct,0.01806873626079018
2026-01-15,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-01-15,Thursday,realized_vol,0.014015886044864794
2026-01-15,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-01-16,Friday,ret,-0.014969584765935018
2026-01-15,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-01-16,Friday,abs_ret,0.014969584765935018
2026-01-15,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-01-16,Friday,range_pct,0.02306268183020357
2026-01-15,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-01-16,Friday,realized_vol,0.013708723816521077
2026-01-15,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-01-20,Tuesday,ret,-0.02028587135788895
2026-01-15,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-01-20,Tuesday,abs_ret,0.02028587135788895
2026-01-15,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-01-20,Tuesday,range_pct,0.026215503023639317
2026-01-15,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-01-20,Tuesday,realized_vol,0.015880702500850042
2026-01-22,Gross Domestic Product,0.6,NVDA,0,2026-01-22,Thursday,ret,0.0007579448865788763
2026-01-22,Gross Domestic Product,0.6,NVDA,0,2026-01-22,Thursday,abs_ret,0.0007579448865788763
2026-01-22,Gross Domestic Product,0.6,NVDA,0,2026-01-22,Thursday,range_pct,0.012127118185263281
2026-01-22,Gross Domestic Product,0.6,NVDA,0,2026-01-22,Thursday,realized_vol,0.011365358010554931
2026-01-22,Gross Domestic Product,0.6,NVDA,1,2026-01-23,Friday,ret,0.0008532878246494402
2026-01-22,Gross Domestic Product,0.6,NVDA,1,2026-01-23,Friday,abs_ret,0.0008532878246494402
2026-01-22,Gross Domestic Product,0.6,NVDA,1,2026-01-23,Friday,range_pct,0.014808276891899128
2026-01-22,Gross Domestic Product,0.6,NVDA,1,2026-01-23,Friday,realized_vol,0.010942945990296582
2026-01-22,Gross Domestic Product,0.6,NVDA,2,2026-01-26,Monday,ret,-0.004220761874231926
2026-01-22,Gross Domestic Product,0.6,NVDA,2,2026-01-26,Monday,abs_ret,0.004220761874231926
2026-01-22,Gross Domestic Product,0.6,NVDA,2,2026-01-26,Monday,range_pct,0.016722765400438083
2026-01-22,Gross Domestic Product,0.6,NVDA,2,2026-01-26,Monday,realized_vol,0.01049800931795355
2026-01-22,Personal Income and Outlays,1.0,NVDA,0,2026-01-22,Thursday,ret,0.0007579448865788763
2026-01-22,Personal Income and Outlays,1.0,NVDA,0,2026-01-22,Thursday,abs_ret,0.0007579448865788763
2026-01-22,Personal Income and Outlays,1.0,NVDA,0,2026-01-22,Thursday,range_pct,0.012127118185263281
2026-01-22,Personal Income and Outlays,1.0,NVDA,0,2026-01-22,Thursday,realized_vol,0.011365358010554931
2026-01-22,Personal Income and Outlays,1.0,NVDA,1,2026-01-23,Friday,ret,0.0008532878246494402
2026-01-22,Personal Income and Outlays,1.0,NVDA,1,2026-01-23,Friday,abs_ret,0.0008532878246494402
2026-01-22,Personal Income and Outlays,1.0,NVDA,1,2026-01-23,Friday,range_pct,0.014808276891899128
2026-01-22,Personal Income and Outlays,1.0,NVDA,1,2026-01-23,Friday,realized_vol,0.010942945990296582
2026-01-22,Personal Income and Outlays,1.0,NVDA,2,2026-01-26,Monday,ret,-0.004220761874231926
2026-01-22,Personal Income and Outlays,1.0,NVDA,2,2026-01-26,Monday,abs_ret,0.004220761874231926
2026-01-22,Personal Income and Outlays,1.0,NVDA,2,2026-01-26,Monday,range_pct,0.016722765400438083
2026-01-22,Personal Income and Outlays,1.0,NVDA,2,2026-01-26,Monday,realized_vol,0.01049800931795355
2026-01-22,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-01-22,Thursday,ret,0.0007579448865788763
2026-01-22,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-01-22,Thursday,abs_ret,0.0007579448865788763
2026-01-22,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-01-22,Thursday,range_pct,0.012127118185263281
2026-01-22,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-01-22,Thursday,realized_vol,0.011365358010554931
2026-01-22,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-01-23,Friday,ret,0.0008532878246494402
2026-01-22,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-01-23,Friday,abs_ret,0.0008532878246494402
2026-01-22,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-01-23,Friday,range_pct,0.014808276891899128
2026-01-22,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-01-23,Friday,realized_vol,0.010942945990296582
2026-01-22,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-01-26,Monday,ret,-0.004220761874231926
2026-01-22,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-01-26,Monday,abs_ret,0.004220761874231926
2026-01-22,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-01-26,Monday,range_pct,0.016722765400438083
2026-01-22,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-01-26,Monday,realized_vol,0.01049800931795355
2026-01-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-01-29,Thursday,ret,0.005696665621407027
2026-01-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-01-29,Thursday,abs_ret,0.005696665621407027
2026-01-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-01-29,Thursday,range_pct,0.03877913661544887
2026-01-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-01-29,Thursday,realized_vol,0.02065446344047418
2026-01-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-01-30,Friday,ret,0.00039223889963913017
2026-01-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-01-30,Friday,abs_ret,0.00039223889963913017
2026-01-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-01-30,Friday,range_pct,0.026253857015846503
2026-01-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-01-30,Friday,realized_vol,0.01757784951328348
2026-01-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-02-02,Monday,ret,-0.008119224400406022
2026-01-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-02-02,Monday,abs_ret,0.008119224400406022
2026-01-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-02-02,Monday,range_pct,0.028951444901447656
2026-01-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-02-02,Monday,realized_vol,0.014120710171031404
2026-01-30,Producer Price Index,0.6,NVDA,0,2026-01-30,Friday,ret,0.00039223889963913017
2026-01-30,Producer Price Index,0.6,NVDA,0,2026-01-30,Friday,abs_ret,0.00039223889963913017
2026-01-30,Producer Price Index,0.6,NVDA,0,2026-01-30,Friday,range_pct,0.026253857015846503
2026-01-30,Producer Price Index,0.6,NVDA,0,2026-01-30,Friday,realized_vol,0.01757784951328348
2026-01-30,Producer Price Index,0.6,NVDA,1,2026-02-02,Monday,ret,-0.008119224400406022
2026-01-30,Producer Price Index,0.6,NVDA,1,2026-02-02,Monday,abs_ret,0.008119224400406022
2026-01-30,Producer Price Index,0.6,NVDA,1,2026-02-02,Monday,range_pct,0.028951444901447656
2026-01-30,Producer Price Index,0.6,NVDA,1,2026-02-02,Monday,realized_vol,0.014120710171031404
2026-01-30,Producer Price Index,0.6,NVDA,2,2026-02-03,Tuesday,ret,-0.03168125436288449
2026-01-30,Producer Price Index,0.6,NVDA,2,2026-02-03,Tuesday,abs_ret,0.03168125436288449
2026-01-30,Producer Price Index,0.6,NVDA,2,2026-02-03,Tuesday,range_pct,0.05401922354078292
2026-01-30,Producer Price Index,0.6,NVDA,2,2026-02-03,Tuesday,realized_vol,0.021534376950693566
2026-02-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-02-05,Thursday,ret,-0.017715298017029646
2026-02-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-02-05,Thursday,abs_ret,0.017715298017029646
2026-02-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-02-05,Thursday,range_pct,0.03305903194468253
2026-02-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-02-05,Thursday,realized_vol,0.027625386689157996
2026-02-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-02-06,Friday,ret,0.049292586304470865
2026-02-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-02-06,Friday,abs_ret,0.049292586304470865
2026-02-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-02-06,Friday,range_pct,0.07017543859649127
2026-02-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-02-06,Friday,realized_vol,0.021608192649078633
2026-02-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-02-09,Monday,ret,0.03001193965049387
2026-02-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-02-09,Monday,abs_ret,0.03001193965049387
2026-02-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-02-09,Monday,range_pct,0.05280581786605878
2026-02-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-02-09,Monday,realized_vol,0.025835170545843753
2026-02-11,Employment Situation,1.0,NVDA,0,2026-02-11,Wednesday,ret,-0.012420100815881185
2026-02-11,Employment Situation,1.0,NVDA,0,2026-02-11,Wednesday,abs_ret,0.012420100815881185
2026-02-11,Employment Situation,1.0,NVDA,0,2026-02-11,Wednesday,range_pct,0.02333316011016983
2026-02-11,Employment Situation,1.0,NVDA,0,2026-02-11,Wednesday,realized_vol,0.019367721640816935
2026-02-11,Employment Situation,1.0,NVDA,1,2026-02-12,Thursday,ret,-0.031704916334248545
2026-02-11,Employment Situation,1.0,NVDA,1,2026-02-12,Thursday,abs_ret,0.031704916334248545
2026-02-11,Employment Situation,1.0,NVDA,1,2026-02-12,Thursday,range_pct,0.036781847381236195
2026-02-11,Employment Situation,1.0,NVDA,1,2026-02-12,Thursday,realized_vol,0.018963076683431352
2026-02-11,Employment Situation,1.0,NVDA,2,2026-02-13,Friday,ret,-0.02517333333333338
2026-02-11,Employment Situation,1.0,NVDA,2,2026-02-13,Friday,abs_ret,0.02517333333333338
2026-02-11,Employment Situation,1.0,NVDA,2,2026-02-13,Friday,range_pct,0.031573333333333266
2026-02-11,Employment Situation,1.0,NVDA,2,2026-02-13,Friday,realized_vol,0.024888055210547665
2026-02-12,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-02-12,Thursday,ret,-0.031704916334248545
2026-02-12,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-02-12,Thursday,abs_ret,0.031704916334248545
2026-02-12,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-02-12,Thursday,range_pct,0.036781847381236195
2026-02-12,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-02-12,Thursday,realized_vol,0.018963076683431352
2026-02-12,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-02-13,Friday,ret,-0.02517333333333338
2026-02-12,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-02-13,Friday,abs_ret,0.02517333333333338
2026-02-12,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-02-13,Friday,range_pct,0.031573333333333266
2026-02-12,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-02-13,Friday,realized_vol,0.024888055210547665
2026-02-12,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-02-17,Tuesday,ret,0.01793420256367928
2026-02-12,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-02-17,Tuesday,abs_ret,0.01793420256367928
2026-02-12,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-02-17,Tuesday,range_pct,0.043846619354128834
2026-02-12,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-02-17,Tuesday,realized_vol,0.02301026053641302
2026-02-13,Consumer Price Index,1.0,NVDA,0,2026-02-13,Friday,ret,-0.02517333333333338
2026-02-13,Consumer Price Index,1.0,NVDA,0,2026-02-13,Friday,abs_ret,0.02517333333333338
2026-02-13,Consumer Price Index,1.0,NVDA,0,2026-02-13,Friday,range_pct,0.031573333333333266
2026-02-13,Consumer Price Index,1.0,NVDA,0,2026-02-13,Friday,realized_vol,0.024888055210547665
2026-02-13,Consumer Price Index,1.0,NVDA,1,2026-02-17,Tuesday,ret,0.01793420256367928
2026-02-13,Consumer Price Index,1.0,NVDA,1,2026-02-17,Tuesday,abs_ret,0.01793420256367928
2026-02-13,Consumer Price Index,1.0,NVDA,1,2026-02-17,Tuesday,range_pct,0.043846619354128834
2026-02-13,Consumer Price Index,1.0,NVDA,1,2026-02-17,Tuesday,realized_vol,0.02301026053641302
2026-02-13,Consumer Price Index,1.0,NVDA,2,2026-02-18,Wednesday,ret,-0.004768464554413487
2026-02-13,Consumer Price Index,1.0,NVDA,2,2026-02-18,Wednesday,abs_ret,0.004768464554413487
2026-02-13,Consumer Price Index,1.0,NVDA,2,2026-02-18,Wednesday,range_pct,0.01912684115714747
2026-02-13,Consumer Price Index,1.0,NVDA,2,2026-02-18,Wednesday,realized_vol,0.013302151427123914
2026-02-19,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-02-19,Thursday,ret,0.004383385898326875
2026-02-19,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-02-19,Thursday,abs_ret,0.004383385898326875
2026-02-19,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-02-19,Thursday,range_pct,0.014807291388250442
2026-02-19,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-02-19,Thursday,realized_vol,0.0132320328939326
2026-02-19,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-02-20,Friday,ret,0.01736613603473236
2026-02-19,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-02-20,Friday,abs_ret,0.01736613603473236
2026-02-19,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-02-20,Friday,range_pct,0.02354183416412072
2026-02-19,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-02-20,Friday,realized_vol,0.013168301824626217
2026-02-19,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-02-23,Monday,ret,0.0009924262209453083
2026-02-19,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-02-23,Monday,abs_ret,0.0009924262209453083
2026-02-19,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-02-23,Monday,range_pct,0.022851919561243147
2026-02-19,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-02-23,Monday,realized_vol,0.014182994994231634
2026-02-20,Gross Domestic Product,0.6,NVDA,0,2026-02-20,Friday,ret,0.01736613603473236
2026-02-20,Gross Domestic Product,0.6,NVDA,0,2026-02-20,Friday,abs_ret,0.01736613603473236
2026-02-20,Gross Domestic Product,0.6,NVDA,0,2026-02-20,Friday,range_pct,0.02354183416412072
2026-02-20,Gross Domestic Product,0.6,NVDA,0,2026-02-20,Friday,realized_vol,0.013168301824626217
2026-02-20,Gross Domestic Product,0.6,NVDA,1,2026-02-23,Monday,ret,0.0009924262209453083
2026-02-20,Gross Domestic Product,0.6,NVDA,1,2026-02-23,Monday,abs_ret,0.0009924262209453083
2026-02-20,Gross Domestic Product,0.6,NVDA,1,2026-02-23,Monday,range_pct,0.022851919561243147
2026-02-20,Gross Domestic Product,0.6,NVDA,1,2026-02-23,Monday,realized_vol,0.014182994994231634
2026-02-20,Gross Domestic Product,0.6,NVDA,2,2026-02-24,Tuesday,ret,0.006814621409921617
2026-02-20,Gross Domestic Product,0.6,NVDA,2,2026-02-24,Tuesday,abs_ret,0.006814621409921617
2026-02-20,Gross Domestic Product,0.6,NVDA,2,2026-02-24,Tuesday,range_pct,0.03326370757180159
2026-02-20,Gross Domestic Product,0.6,NVDA,2,2026-02-24,Tuesday,realized_vol,0.013754920783194891
2026-02-20,Personal Income and Outlays,1.0,NVDA,0,2026-02-20,Friday,ret,0.01736613603473236
2026-02-20,Personal Income and Outlays,1.0,NVDA,0,2026-02-20,Friday,abs_ret,0.01736613603473236
2026-02-20,Personal Income and Outlays,1.0,NVDA,0,2026-02-20,Friday,range_pct,0.02354183416412072
2026-02-20,Personal Income and Outlays,1.0,NVDA,0,2026-02-20,Friday,realized_vol,0.013168301824626217
2026-02-20,Personal Income and Outlays,1.0,NVDA,1,2026-02-23,Monday,ret,0.0009924262209453083
2026-02-20,Personal Income and Outlays,1.0,NVDA,1,2026-02-23,Monday,abs_ret,0.0009924262209453083
2026-02-20,Personal Income and Outlays,1.0,NVDA,1,2026-02-23,Monday,range_pct,0.022851919561243147
2026-02-20,Personal Income and Outlays,1.0,NVDA,1,2026-02-23,Monday,realized_vol,0.014182994994231634
2026-02-20,Personal Income and Outlays,1.0,NVDA,2,2026-02-24,Tuesday,ret,0.006814621409921617
2026-02-20,Personal Income and Outlays,1.0,NVDA,2,2026-02-24,Tuesday,abs_ret,0.006814621409921617
2026-02-20,Personal Income and Outlays,1.0,NVDA,2,2026-02-24,Tuesday,range_pct,0.03326370757180159
2026-02-20,Personal Income and Outlays,1.0,NVDA,2,2026-02-24,Tuesday,realized_vol,0.013754920783194891
2026-02-26,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-02-26,Thursday,ret,-0.04838626653626399
2026-02-26,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-02-26,Thursday,abs_ret,0.04838626653626399
2026-02-26,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-02-26,Thursday,range_pct,0.05134606475523752
2026-02-26,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-02-26,Thursday,realized_vol,0.024539899605571458
2026-02-26,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-02-27,Friday,ret,-0.022620689655172388
2026-02-26,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-02-27,Friday,abs_ret,0.022620689655172388
2026-02-26,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-02-27,Friday,range_pct,0.034262068965517284
2026-02-26,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-02-27,Friday,realized_vol,0.020146569128104686
2026-02-26,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-03-02,Monday,ret,0.04194046054511169
2026-02-26,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-03-02,Monday,abs_ret,0.04194046054511169
2026-02-26,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-03-02,Monday,range_pct,0.050511399348608675
2026-02-26,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-03-02,Monday,realized_vol,0.015138610098571266
2026-02-27,Producer Price Index,0.6,NVDA,0,2026-02-27,Friday,ret,-0.022620689655172388
2026-02-27,Producer Price Index,0.6,NVDA,0,2026-02-27,Friday,abs_ret,0.022620689655172388
2026-02-27,Producer Price Index,0.6,NVDA,0,2026-02-27,Friday,range_pct,0.034262068965517284
2026-02-27,Producer Price Index,0.6,NVDA,0,2026-02-27,Friday,realized_vol,0.020146569128104686
2026-02-27,Producer Price Index,0.6,NVDA,1,2026-03-02,Monday,ret,0.04194046054511169
2026-02-27,Producer Price Index,0.6,NVDA,1,2026-03-02,Monday,abs_ret,0.04194046054511169
2026-02-27,Producer Price Index,0.6,NVDA,1,2026-03-02,Monday,range_pct,0.050511399348608675
2026-02-27,Producer Price Index,0.6,NVDA,1,2026-03-02,Monday,realized_vol,0.015138610098571266
2026-02-27,Producer Price Index,0.6,NVDA,2,2026-03-03,Tuesday,ret,0.008739985433357633
2026-02-27,Producer Price Index,0.6,NVDA,2,2026-03-03,Tuesday,abs_ret,0.008739985433357633
2026-02-27,Producer Price Index,0.6,NVDA,2,2026-03-03,Tuesday,range_pct,0.022298167964591956
2026-02-27,Producer Price Index,0.6,NVDA,2,2026-03-03,Tuesday,realized_vol,0.02021431614239739
2026-03-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-03-05,Thursday,ret,0.01192250372578263
2026-03-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-03-05,Thursday,abs_ret,0.01192250372578263
2026-03-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-03-05,Thursday,range_pct,0.03411160788209973
2026-03-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-03-05,Thursday,realized_vol,0.020379912369989005
2026-03-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-03-06,Friday,ret,-0.01173526140155734
2026-03-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-03-06,Friday,abs_ret,0.01173526140155734
2026-03-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-03-06,Friday,range_pct,0.03301446051167968
2026-03-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2026-03-06,Friday,realized_vol,0.016314726253634657
2026-03-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-03-09,Monday,ret,0.032739609838846384
2026-03-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-03-09,Monday,abs_ret,0.032739609838846384
2026-03-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-03-09,Monday,range_pct,0.0415606446140797
2026-03-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2026-03-09,Monday,realized_vol,0.01900146901679922
2026-03-06,Employment Situation,1.0,NVDA,0,2026-03-06,Friday,ret,-0.01173526140155734
2026-03-06,Employment Situation,1.0,NVDA,0,2026-03-06,Friday,abs_ret,0.01173526140155734
2026-03-06,Employment Situation,1.0,NVDA,0,2026-03-06,Friday,range_pct,0.03301446051167968
2026-03-06,Employment Situation,1.0,NVDA,0,2026-03-06,Friday,realized_vol,0.016314726253634657
2026-03-06,Employment Situation,1.0,NVDA,1,2026-03-09,Monday,ret,0.032739609838846384
2026-03-06,Employment Situation,1.0,NVDA,1,2026-03-09,Monday,abs_ret,0.032739609838846384
2026-03-06,Employment Situation,1.0,NVDA,1,2026-03-09,Monday,range_pct,0.0415606446140797
2026-03-06,Employment Situation,1.0,NVDA,1,2026-03-09,Monday,realized_vol,0.01900146901679922
2026-03-06,Employment Situation,1.0,NVDA,2,2026-03-10,Tuesday,ret,0.012938596491228083
2026-03-06,Employment Situation,1.0,NVDA,2,2026-03-10,Tuesday,abs_ret,0.012938596491228083
2026-03-06,Employment Situation,1.0,NVDA,2,2026-03-10,Tuesday,range_pct,0.024287280701754423
2026-03-06,Employment Situation,1.0,NVDA,2,2026-03-10,Tuesday,realized_vol,0.01610823621985638
2026-03-11,Consumer Price Index,1.0,NVDA,0,2026-03-11,Wednesday,ret,0.0006455430631018277
2026-03-11,Consumer Price Index,1.0,NVDA,0,2026-03-11,Wednesday,abs_ret,0.0006455430631018277
2026-03-11,Consumer Price Index,1.0,NVDA,0,2026-03-11,Wednesday,range_pct,0.017053095916940212
2026-03-11,Consumer Price Index,1.0,NVDA,0,2026-03-11,Wednesday,realized_vol,0.013490046834370648
2026-03-11,Consumer Price Index,1.0,NVDA,1,2026-03-12,Thursday,ret,-0.005542574580231552
2026-03-11,Consumer Price Index,1.0,NVDA,1,2026-03-12,Thursday,abs_ret,0.005542574580231552
2026-03-11,Consumer Price Index,1.0,NVDA,1,2026-03-12,Thursday,range_pct,0.01733413030484159
2026-03-11,Consumer Price Index,1.0,NVDA,1,2026-03-12,Thursday,realized_vol,0.01510246850531886
2026-03-11,Consumer Price Index,1.0,NVDA,2,2026-03-13,Friday,ret,-0.025200086523902265
2026-03-11,Consumer Price Index,1.0,NVDA,2,2026-03-13,Friday,abs_ret,0.025200086523902265
2026-03-11,Consumer Price Index,1.0,NVDA,2,2026-03-13,Friday,range_pct,0.03325762491888387
2026-03-11,Consumer Price Index,1.0,NVDA,2,2026-03-13,Friday,realized_vol,0.014461736199953518
2026-03-12,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-03-12,Thursday,ret,-0.005542574580231552
2026-03-12,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2026-03-12,Thursday,abs_ret,0.005542574580231552
